id,table,current_name,proposed_name,category,current_description,proposed_description
"\"10b93624-b00c-4944-888d-b0ad6fb79b95\",\"tools\",\"Peeler Machine\",\"Peeler Machine\",\"Combustion Engine\",\"\",\"Combustion Engine tool/equipment\""
"\"465d4966-10fa-465e-8260-c632e277a564\",\"tools\",\"Pen \",\"Pen \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"141db4ec-e73a-44cb-bfd8-f8c4a4f21d27\",\"tools\",\"Permanent Pen\",\"Permanent Pen\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"7f693118-ea91-42c9-aa01-f02aeb843721\",\"tools\",\"Permanent Pen\",\"Permanent Pen\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"e0b167da-c8c6-4bee-9bc0-db2a5b6b8db0\",\"tools\",\"Philip Screwdriver\",\"Philip Screwdriver\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"c0d53367-3d74-437d-969b-0deaf6c1b46f\",\"tools\",\"Philip Screw Driver\",\"Philip Screw Driver\",\"\",\"Small\",\"Small\""
"\"aaf15321-55a1-4ea2-9109-eddb9796d564\",\"tools\",\"Phillips Screw Driver\",\"Phillips Screw Driver\",\"\",\"\",\"\""
"\"a5c2502f-ccc9-4fb4-99fa-ef24e763f325\",\"tools\",\"Phillips Screw Driver\",\"Phillips Screw Driver\",\"Hand Tools\",\"yellow\",\"yellow\""
"\"9b18a81c-b787-43f7-ac00-f289e3f41ed5\",\"tools\",\"Phillips Screw Driver\",\"Phillips Screw Driver\",\"Hand Tools\",\"blue\",\"blue\""
"\"1d3d6177-37b7-473d-89ab-14c0cd53f391\",\"tools\",\"Ph Meter \",\"Ph Meter \",\"Hand Tools\",\"Wine making \",\"Wine making \""
"\"d3b43779-1a11-4f16-973b-a3698e9040b1\",\"tools\",\"Pick Axe\",\"Pick Axe\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"ff7a07dd-3b49-4c56-81dd-1af0389559ea\",\"tools\",\"Pick Axe\",\"Pick Axe\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d8f34e51-f09c-4571-bf87-05a393ea71b1\",\"tools\",\"Pick Axe\",\"Pick Axe\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4e4d55d7-33b4-4845-bb84-c4064bfd191e\",\"tools\",\"Pick Axe\",\"Pick Axe\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"21ffa9c3-8b73-4a17-aca0-8f0822effaa4\",\"tools\",\"Pick Mattock \",\"Pick Mattock \",\"\",\"\",\"\""
"\"4c4b5d4c-5747-4645-a553-8d49a9e561e2\",\"tools\",\"Pick Mattock \",\"Pick Mattock \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"9e94ab47-002e-4db8-bf86-f312e6d50ccc\",\"tools\",\"Pipe Cutter 1/8 - 1 1/8\",\"Pipe Cutter 1/8 - 1 1/8\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4492a81b-10ca-4c99-8b72-079c9776f7d3\",\"tools\",\"Pipe Heater\",\"Pipe Heater\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"5e95974d-a675-4a70-b11c-c7f3fe26e18f\",\"tools\",\"Pipe Threader \",\"Pipe Threader \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"cdca8727-cd65-4eb3-892c-46335e6df00e\",\"tools\",\"Pipe Wrench\",\"Pipe Wrench\",\"\",\"\",\"\""
"\"8f4d3e38-3254-4fc5-aef5-100d5231ca5e\",\"tools\",\"Pipe Wrench \",\"Pipe Wrench \",\"Hand Tools\",\"Rust color orange \",\"Rust color orange \""
"\"4d1f7720-9a98-4ed7-a166-b1a53bc860c9\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"fde47216-d737-40cd-9ac6-5915aaea4176\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"No handle \",\"No handle \""
"\"09da41c4-7da4-4c84-a58c-249b988caa8a\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"No handle \",\"No handle \""
"\"0f5416b8-3664-4639-ba39-e8a7efb35611\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"6f85b326-9fc6-49ff-b4b2-48e789fd74d4\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"64106152-eaff-46d8-8332-feb3d805c882\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"Broke handle \",\"Broke handle \""
"\"8811a245-23c5-44d6-b496-b4133cf8a14a\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"Broken handle \",\"Broken handle \""
"\"b62665dd-824d-46a1-9877-618b75be9afd\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"983164c7-820e-4901-9b94-6b415036ad28\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"33c385e8-d898-4a88-a61a-e5cbd0286af5\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"03c8e912-5117-4f31-9152-243b6a7cb013\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"37d55746-edde-4634-a5fc-7c124b2b6b5c\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"a6c5c57c-37b3-4f69-9649-4cc585b3d565\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"a1c595c0-f89e-49ca-a212-20eb910b2a1f\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"be3bd2b9-1dd4-4eed-9ed3-6123d52cacac\",\"tools\",\"Pisaw\",\"Pisaw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"64601269-a9b5-48cf-a4e0-ee84b10f01fe\",\"tools\",\"Pitch Pork \",\"Pitch Pork \",\"\",\"\",\"\""
"\"83b409e2-88f6-4089-8830-0e42a67c14aa\",\"tools\",\"Plainer\",\"Plainer\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"287e8190-777d-44d7-a720-abeab080a04a\",\"tools\",\"Planer\",\"Planer\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"248b4285-0dac-4ddb-82de-9480807cc16f\",\"tools\",\"Plastic Black Bin Box\",\"Plastic Black Bin Box\",\"Container\",\"A large plastic box that has specialty tools rarely needed.\",\"A large plastic box that has specialty tools rarely needed.\""
"\"a7b93028-5ec3-4cb0-b2e6-26a9b4679330\",\"tools\",\"Plastic Film Sealer\",\"Plastic Film Sealer\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"b5ee9e8b-ee29-4b93-9b15-b852fb0bcb72\",\"tools\",\"Pldt Router\",\"Pldt Router\",\"Electric Tool\",\"Pldt home router. I believe it can be alused as a general access point\",\"Pldt home router. I believe it can be alused as a general access point\""
"\"ad92a08b-1ea6-4f23-8fd2-78a4a300e3bf\",\"tools\",\"Pliers \",\"Pliers \",\"\",\"\",\"\""
"\"7653c392-ac54-47a2-84d7-f26ebb096d4c\",\"tools\",\"Pliyers\",\"Pliyers\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"1cbb4928-8d97-4634-ba2a-0050db8f903e\",\"tools\",\"Plumbob \",\"Plumbob \",\"\",\"\",\"\""
"\"531b4130-535a-4dd7-ae55-71ed0023f92e\",\"tools\",\"Popcorn Maker\",\"Popcorn Maker\",\"Electric Tool\",\"Black and white with chord\",\"Black and white with chord\""
"\"53c150a5-d776-45fc-bc0e-6d741acf19ce\",\"tools\",\"Popcorn Silicone Container \",\"Popcorn Silicone Container \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"1da27296-2570-41d5-87d2-15af3780a921\",\"tools\",\"Potato Slicer\",\"Potato Slicer\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"ba5c8765-3d81-4a1e-b094-42348ec5dd2a\",\"tools\",\"Power Control\",\"Power Control\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"3bbe5212-36f6-4984-b460-876bd302f285\",\"tools\",\"Power Meter\",\"Power Meter\",\"\",\"\",\"\""
"\"d6d9d1db-8723-46a8-8749-8f49c868a2f5\",\"tools\",\"Power Puller\",\"Power Puller\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"6593bcf0-0dc5-4090-ba02-6a097417dcf8\",\"tools\",\"P Pro5 Wireless Speaker\",\"P Pro5 Wireless Speaker\",\"Electric Tool\",\"Ipx6 waterproof \",\"Ipx6 waterproof \""
"\"b210ec1b-34f2-47a5-bbab-44cd25a83030\",\"tools\",\"Prepaid Wifi \",\"Prepaid Wifi \",\"\",\"\",\"\""
"\"c8ed3ce7-2cff-4644-9701-ea1a7b2265d4\",\"tools\",\"Pressure Cooker\",\"Pressure Cooker\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"02e45431-fb7b-4bc2-8ca4-0b18954f8462\",\"tools\",\"Pressure Gauge \",\"Pressure Gauge \",\"Vehicle\",\"Red\",\"Red\""
"\"1391db5c-6c91-4af9-83d1-5070427427ab\",\"tools\",\"Pressure Gauge \",\"Pressure Gauge \",\"Vehicle\",\"Orange for Barako\",\"Orange for Barako\""
"\"fc7b8fa3-bdd0-4f8a-8831-61bf072be33f\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs\",\"3ltrs\""
"\"10a93721-d9e5-4386-a60d-a137b45c6645\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"8839e0d4-d585-492a-bf77-b9f1e32ce0b3\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"69ad2137-b6e1-4398-b244-9f91bcb5031b\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"246c2ff0-f06c-48d0-9eb2-82cb5b98165a\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"2f3335e3-1615-4a2f-821f-d33337b42bd3\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"12040b14-f29d-4627-aafd-bad68502ff21\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"9379452e-7559-4f23-972c-186095758b46\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"03904e10-4da6-4edb-aa07-34a792ce0149\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"1a074b0e-a557-436d-a4d7-3f2866013465\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"e6fa08cc-7ef0-49a1-83d7-114e9380fd1f\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"001477e4-730f-42c1-8ae0-d38178efe0dc\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"3fba7755-549e-440a-a016-3f00837a3b72\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"d93fdc60-183b-4c04-88fd-5a142bce5894\",\"tools\",\"Pressure Sprayer \",\"Pressure Sprayer \",\"Hand Tools\",\"3ltrs \",\"3ltrs \""
"\"c77fdc00-7459-4016-9235-35651924aa42\",\"tools\",\"Pressure Washer\",\"Pressure Washer\",\"Electric Tool\",\"There is a leak which allows air in. Pressure isn't generated. There was a lot of debris inside of the machine which suggests the machine was ran without the filter on. To Do: Potentially look for replacement parts but Chem says he thinks it is unlikely to get this working.\",\"There is a leak which allows air in. Pressure isn't generated. There was a lot of debris inside of the machine which suggests the machine was ran without the filter on. To Do: Potentially look for replacement parts but Chem says he thinks it is unlikely to get this working.\""
"\"5d99a520-8216-400b-bfe3-5b90b2331b79\",\"tools\",\"Pressure Washer\",\"Pressure Washer\",\"Electric Tool\",\"There is a leak which allows air in. Pressure isn't generated. There was a lot of debris inside of the machine which suggests the machine was ran without the filter on.\n\nTo Do: Potentially look for replacement parts but Chem says he thinks it is unlikely to get this working.\",\"There is a leak which allows air in. Pressure isn't generated. There was a lot of debris inside of the machine which suggests the machine was ran without the filter on.\n\nTo Do: Potentially look for replacement parts but Chem says he thinks it is unlikely to get this working.\""
"\"f0c9ff8b-9cdb-45e9-a385-8906958f1eda\",\"tools\",\"Pressure Washer\",\"Pressure Washer\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"01428c12-482f-496d-90ee-37d2fcc5c3f6\",\"tools\",\"Printer\",\"Printer\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"b4e8130b-1bd3-446c-9601-f0efdd76ec34\",\"tools\",\"Projector\",\"Projector\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"5904d7f4-d722-412e-a7d6-2b6cd92999d6\",\"tools\",\"Prowning Scissors \",\"Prowning Scissors \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"b61fb8ae-70ec-44b4-8827-8b04e8811215\",\"tools\",\"Pruning Saw\",\"Pruning Saw\",\"Hand Tools\",\"Green holder\",\"Green holder\""
"\"505e6432-7794-472b-87e1-d61a9280fc16\",\"tools\",\"Pruning Saw\",\"Pruning Saw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"00cd6988-ed0f-4a9f-820a-806143e96a03\",\"tools\",\"Pulae Oximeter\",\"Pulae Oximeter\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"69f2206d-8104-4310-9161-be2b0b5718c1\",\"tools\",\"Pulley\",\"Pulley\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"e23e6b2e-e2a6-491a-9ed3-76a1c5ea8a9f\",\"tools\",\"Pulley\",\"Pulley\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"9841cdf7-73b6-4ebf-baa2-1f622de07b31\",\"tools\",\"Pulley \",\"Pulley \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"98da7b6e-f398-4337-8fcc-d5ec1a2c7209\",\"tools\",\"Pulley \",\"Pulley \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"81a3da97-9f0a-4a3b-899c-7cac3a977fcc\",\"tools\",\"Pulley \",\"Pulley \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"6e68b27d-ff91-49b9-bb3d-312e7a3be9e3\",\"tools\",\"Pulley \",\"Pulley \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"18475cae-e190-42ff-8876-20174e6a770a\",\"tools\",\"Pulley \",\"Pulley \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"24fb5248-d285-4b46-9e18-870e2f095a03\",\"tools\",\"Pulley \",\"Pulley \",\"Hand Tools\",\"it has rush\",\"it has rush\""
"\"5b008b66-5d6b-47cc-9ee5-b46edf8ae9b9\",\"tools\",\"Pulse Oximeter\",\"Pulse Oximeter\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d7094280-8a6a-4d52-819b-adad11f28252\",\"tools\",\"Putty Knife \",\"Putty Knife \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"c220da24-1270-440b-b14f-5b5dfa9974fa\",\"tools\",\"Putty Knife \",\"Putty Knife \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"dddde505-b4d9-41b5-b28c-c700a064591b\",\"tools\",\"Pvc Hose Coupling Universal \",\"Pvc Hose Coupling Universal \",\"\",\"\",\"\""
"\"07515ea7-4e25-487f-a3f9-18df6b89627b\",\"tools\",\"Receiver\",\"Receiver\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"fd042da5-af51-4270-86fc-dff52709ccea\",\"tools\",\"Reolink Ip Camera\",\"Reolink Ip Camera\",\"Electric Tool\",\"Rlv-510A 12V. This does not power on, the cable is providing power. No circuit problems were observed. It isn't clear how this got damaged. This can be used for parts.\",\"Rlv-510A 12V. This does not power on, the cable is providing power. No circuit problems were observed. It isn't clear how this got damaged. This can be used for parts.\""
"\"0d8f4b7b-6741-497d-8ea1-989e60d0222c\",\"tools\",\"Rice Cooker \",\"Rice Cooker \",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"ebdf997e-d069-4cc2-aa2b-2baa98fd8445\",\"tools\",\"Rigid Hole Saw Set\",\"Rigid Hole Saw Set\",\"Electric Tool\",\"7/8 to 1.5 inches\",\"7/8 to 1.5 inches\""
"\"0e5bcda8-6cf6-4d9d-bb8e-de8922c40860\",\"tools\",\"Riveter\",\"Riveter\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"f7d85337-2e84-4bfe-aa68-d4cdc47c1f7d\",\"tools\",\"Riveter\",\"Riveter\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"ce37fde1-14ba-434e-b901-f86b057751d2\",\"tools\",\"Riveter\",\"Riveter\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"0e6f4809-3e9f-4084-b1cc-dc9de4dea7a1\",\"tools\",\"Rivet Gun\",\"Rivet Gun\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"ebfe73b6-ee38-4c57-b850-a2d1fae12fff\",\"tools\",\"Roller Handle\",\"Roller Handle\",\"\",\"\",\"\""
"\"7b590542-6a5d-4bcf-8e33-61c498ad351b\",\"tools\",\"Roller Handle\",\"Roller Handle\",\"\",\"\",\"\""
"\"d77e5c35-80b3-4640-88d9-30f8cb69712e\",\"tools\",\"Roller Handle\",\"Roller Handle\",\"\",\"\",\"\""
"\"88bca44a-65f4-499f-8500-9e8fc9369a3a\",\"tools\",\"Roller Handle\",\"Roller Handle\",\"\",\"\",\"\""
"\"57750df7-a2b1-49fe-b901-48527c731426\",\"tools\",\"Roller Handle\",\"Roller Handle\",\"\",\"\",\"\""
"\"39b052f1-e809-4bd2-9122-acbeba242dd5\",\"tools\",\"Roller Handle\",\"Roller Handle\",\"\",\"\",\"\""
"\"c11961de-dfe6-4c7f-82b6-0fe759eb41be\",\"tools\",\"Roof Seasor \",\"Roof Seasor \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"9a9832d9-32fb-45ec-9ee4-012e1590fb45\",\"tools\",\"Rotary Composter\",\"Rotary Composter\",\"Combustion Engine\",\"\",\"Combustion Engine tool/equipment\""
"\"86c1b557-08df-4ed0-a1ba-51d45f4944d6\",\"tools\",\"Rubber Wrench\",\"Rubber Wrench\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4d5ded20-98cd-47eb-a2e1-5458d4e5a840\",\"tools\",\"Ruler\",\"Ruler\",\"\",\"\",\"\""
"\"2b36bd2b-5c9f-4eb1-b374-fa26cefabd70\",\"tools\",\"Ruler\",\"Ruler\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"2429b978-c59c-4e53-aab4-a8cdceb5b445\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"c5656adb-3ac2-467c-b1b1-5b0e676cd6df\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"84ecf4a1-da21-4a3d-8d3b-d7d1ba2bc6fa\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"a80b3f16-6ff9-4137-858b-e064c9f03c35\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"16b741fd-f8a4-4b84-8df6-1d6b5cb5191a\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"0873a25e-11d1-44f2-ad33-5968cafbaa5e\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"376ca1f5-96dc-4c03-80b6-d544558dac4f\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"01069248-5f3f-491b-b4a9-94cae1003494\",\"tools\",\"Sadol\",\"Sadol\",\"\",\"without handle\",\"without handle\""
"\"6f816cc8-fb09-4045-b165-b82f19b13613\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"cbee99bc-aa0d-4e4d-8196-d241fb8f5820\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"a2467749-8852-4adf-a7f2-de7b7e5ee451\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"f3f34ca0-281a-4374-b84f-98a090f743bb\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"12ce0bf5-bb88-418f-b0be-35c223fc1a01\",\"tools\",\"Sadol\",\"Sadol\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d5c9a1f6-d142-4858-895e-a745637e4472\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"8af24f88-c708-4ef5-b738-ae355798d001\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"45efef79-99ef-4ef4-b563-b687d6ed8066\",\"tools\",\"Sanduko\",\"Sanduko\",\"\",\"\",\"\""
"\"4b7f7e14-6eaf-4a6c-b671-c621d39b4b3d\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"9a533e43-ad08-4548-a898-b81f84ea995e\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"ac4eb5d4-4067-47f3-a215-88d40cb7053a\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"No handle \",\"No handle \""
"\"71030660-c882-4b98-81c9-d3c03de2e334\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"e50cccd6-00c8-407c-b7ee-27ed25cb28bc\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"5c28215e-17b9-414d-a80e-e3595090a3b1\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"9fe719e7-dcd5-4637-b1f8-2fa7a939b885\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"Sanduko that was placed in vinegar for 24 hours and the washed off and then coconut oil was applied.\",\"Sanduko that was placed in vinegar for 24 hours and the washed off and then coconut oil was applied.\""
"\"fb91d4b5-6742-40e7-bc67-3bea4019cb95\",\"tools\",\"Sanduko\",\"Sanduko\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"427304d2-bd81-4e56-8816-f271c6ae5ccd\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"bd78ce2b-fe14-4b30-83d9-fd66f24a35ff\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d8a0f674-59a7-44b1-8f96-8509bf6d9326\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"2b0c784d-1a2c-4994-b124-e39e8c4392b6\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"24abc5da-4f6e-4fe5-a648-ad0884da9078\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"3ab5cc69-0a3c-46f1-9181-e26cc7cb039a\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"e292a8a7-835d-4489-a496-f1e7546a2871\",\"tools\",\"Sanduko \",\"Sanduko \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"df771e19-14c6-4d04-8026-637b3e15e542\",\"tools\",\"Sanggot\",\"Sanggot\",\"Hand Tools\",\"Without holder \",\"Without holder \""
"\"18cc34c1-120c-4b83-861d-cf7da7df45d8\",\"tools\",\"Sanggot\",\"Sanggot\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"5f99857a-e39a-46b4-b32f-c03cb324ea92\",\"tools\",\"Sanggot\",\"Sanggot\",\"Hand Tools\",\"Without holder \",\"Without holder \""
"\"1784e164-5cc5-46a6-b3bc-e635cea7f0d7\",\"tools\",\"Sanggot\",\"Sanggot\",\"Hand Tools\",\"Without holder\",\"Without holder\""
"\"f9c61cf5-00d6-45be-8f71-34ce548c23f1\",\"tools\",\"Sanggot\",\"Sanggot\",\"Hand Tools\",\"Without holder\",\"Without holder\""
"\"832b4d2e-4f8a-4355-b546-ffee536f1bec\",\"tools\",\"Scientific Calculator \",\"Scientific Calculator \",\"\",\"Black\",\"Black\""
"\"d2c66333-43bc-4ad8-babd-19080239d607\",\"tools\",\"Scientific Calculator \",\"Scientific Calculator \",\"Hand Tools\",\"Karson\",\"Karson\""
"\"11b98f6c-c945-4e46-92aa-8cd5c137e4f0\",\"tools\",\"Scientific Calculator \",\"Scientific Calculator \",\"Hand Tools\",\"Karson brand\",\"Karson brand\""
"\"b45e6284-c372-4c21-910e-4d3b81b2b9c1\",\"tools\",\"Scientific Calculator \",\"Scientific Calculator \",\"Hand Tools\",\"Karson brand \",\"Karson brand \""
"\"e96f0f54-d3c3-4abf-a56d-6aca84694921\",\"tools\",\"Scientific Calculator \",\"Scientific Calculator \",\"Hand Tools\",\"Karson brand \",\"Karson brand \""
"\"8cd89dfd-7e69-4cd7-a755-f4c3edbcc056\",\"tools\",\"Scissors \",\"Scissors \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"83711f0d-d46b-4b90-846a-359b06b30737\",\"tools\",\"Scoring Knife\",\"Scoring Knife\",\"Hand Tools\",\"Placing in the box with rivets since sometimes used at the same time.\",\"Placing in the box with rivets since sometimes used at the same time.\""
"\"49e210fb-9f25-41d0-ac5d-3f8f62fb1160\",\"tools\",\"Screwdriver \",\"Screwdriver \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"ed975345-6f14-426c-b0a5-2e73d1e58b01\",\"tools\",\"Screwdriver Bits\",\"Screwdriver Bits\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"445de285-1009-4128-9ed0-3fbbf1e4759e\",\"tools\",\"Screw Extractor \",\"Screw Extractor \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
